filename,left,right
20171206.1727702684-7094-1_14,2,2
20171206.1727702684-7094-1_15,2,2
20171206.1727702684-7094-1_16,2,2
20171206.1727702684-7094-1_2,0,2
20171206.1727702684-7094-1_3,0,2
20171206.1727702684-7094-1_4,2,2
20171206.1727702684-7094-1_5,2,2
20171206.1727702684-7094-1_6,2,2
20171206.1727702684-7094-1_7,2,2
20171206.1727702684-7094-1_8,2,2
20171206.1727702684-7094-1_9,2,2
20171206.1727702684-7095-1_1,2,2
20171206.1727702684-7095-1_10,3,3
20171206.1727702684-7095-1_11,3,3
20171206.1727702684-7095-1_12,2,3
20171206.1727702684-7095-1_13,2,3
20171206.1727702684-7095-1_14,2,3
20171206.1727702684-7095-1_15,2,2
20171206.1727702684-7095-1_16,2,0
20171206.1727702684-7095-1_2,2,2
20171206.1727702684-7095-1_3,0,2
20171206.1727702684-7095-1_4,2,2
20171206.1727702684-7095-1_5,0,2
20171206.1727702684-7095-1_6,0,2
20171206.1727702684-7095-1_7,2,2
20171206.1727702684-7095-1_8,2,2
20171206.1727702684-7095-1_9,0,0
20171206.1727702684-7141-1_1,0,0
20171206.1727702684-7141-1_10,0,1
20171206.1727702684-7141-1_11,2,2
20171206.1727702684-7141-1_12,2,0
20171206.1727702684-7141-1_13,2,2
20171206.1727702684-7141-1_14,2,2
20171206.1727702684-7141-1_15,2,2
20171206.1727702684-7141-1_16,0,0
20171206.1727702684-7141-1_2,0,0
20171206.1727702684-7141-1_3,0,0
20171206.1727702684-7141-1_4,0,2
20171206.1727702684-7141-1_5,0,3
20171206.1727702684-7141-1_6,1,0
20171206.1727702684-7141-1_7,1,1
20171206.1727702684-7141-1_8,0,1
20171206.1727702684-7141-1_9,0,1
20171206.1727702684-7142-1_1,2,2
20171206.1727702684-7142-1_10,2,0
20171206.1727702684-7142-1_11,0,0
20171206.1727702684-7142-1_12,0,2
20171206.1727702684-7142-1_13,2,2
20171206.1727702684-7142-1_14,2,2
20171206.1727702684-7142-1_15,2,2
20171206.1727702684-7142-1_16,2,2
20171206.1727702684-7142-1_2,2,2
20171206.1727702684-7142-1_3,2,2
20171206.1727702684-7142-1_4,2,0
20171206.1727702684-7142-1_5,2,0
20171206.1727702684-7142-1_6,2,0
20171206.1727702684-7142-1_7,2,0
20171206.1727702684-7142-1_8,2,0
20171206.1727702684-7142-1_9,2,0
20171206.1727702684-7147-1_1,0,1
20171206.1727702684-7147-1_10,1,1
20171206.1727702684-7147-1_11,1,1
20171206.1727702684-7147-1_12,1,1
20171206.1727702684-7147-1_13,1,1
20171206.1727702684-7147-1_14,1,1
20171206.1727702684-7147-1_15,1,1
20171206.1727702684-7147-1_16,1,1
20171206.1727702684-7147-1_2,0,1
20171206.1727702684-7147-1_3,1,1
20171206.1727702684-7147-1_4,1,1
20171206.1727702684-7147-1_5,0,1
20171206.1727702684-7147-1_6,1,1
20171206.1727702684-7147-1_7,1,1
20171206.1727702684-7147-1_8,0,1
20171206.1727702684-7147-1_9,1,1
20171206.1727702684-7153-1_1,1,0
20171206.1727702684-7153-1_10,1,1
20171206.1727702684-7153-1_11,1,1
20171206.1727702684-7153-1_12,1,1
20171206.1727702684-7153-1_13,1,1
20171206.1727702684-7153-1_14,1,1
20171206.1727702684-7153-1_15,1,1
20171206.1727702684-7153-1_16,0,1
20171206.1727702684-7153-1_2,1,0
20171206.1727702684-7153-1_3,1,1
20171206.1727702684-7153-1_4,1,1
20171206.1727702684-7153-1_5,1,1
20171206.1727702684-7153-1_6,1,1
20171206.1727702684-7153-1_7,1,1
20171206.1727702684-7153-1_8,1,1
20171206.1727702684-7153-1_9,1,1
20171207.1727702684-7182-1_1,2,2
20171207.1727702684-7182-1_10,2,2
20171207.1727702684-7182-1_11,2,2
20171207.1727702684-7182-1_12,2,2
20171207.1727702684-7182-1_13,2,2
20171207.1727702684-7182-1_14,2,2
20171207.1727702684-7182-1_15,2,2
20171207.1727702684-7182-1_16,2,2
20171207.1727702684-7182-1_2,2,2
20171207.1727702684-7182-1_3,2,2
20171207.1727702684-7182-1_4,2,2
20171207.1727702684-7182-1_5,2,2
20171207.1727702684-7182-1_6,2,2
20171207.1727702684-7182-1_7,2,2
20171207.1727702684-7182-1_8,2,2
20171207.1727702684-7182-1_9,2,2
20171207.1727702684-7183-1_1,2,2
20171207.1727702684-7183-1_10,2,2
20171207.1727702684-7183-1_11,2,2
20171207.1727702684-7183-1_12,2,2
20171207.1727702684-7183-1_13,2,2
20171207.1727702684-7183-1_14,2,2
20171207.1727702684-7183-1_15,2,2
20171207.1727702684-7183-1_16,2,2
20171207.1727702684-7183-1_2,2,2
20171207.1727702684-7183-1_3,2,2
20171207.1727702684-7183-1_4,2,2
20171207.1727702684-7183-1_5,2,2
20171207.1727702684-7183-1_6,2,2
20171207.1727702684-7183-1_7,2,2
20171207.1727702684-7183-1_8,2,2
20171207.1727702684-7183-1_9,2,2
20171207.1727702684-7188-1_1,1,1
20171207.1727702684-7188-1_10,1,1
20171207.1727702684-7188-1_11,1,1
20171207.1727702684-7188-1_12,1,1
20171207.1727702684-7188-1_13,1,1
20171207.1727702684-7188-1_14,1,1
20171207.1727702684-7188-1_15,1,1
20171207.1727702684-7188-1_16,1,1
20171207.1727702684-7188-1_2,1,1
20171207.1727702684-7188-1_3,1,1
20171207.1727702684-7188-1_4,1,1
20171207.1727702684-7188-1_5,1,1
20171207.1727702684-7188-1_6,1,1
20171207.1727702684-7188-1_7,1,1
20171207.1727702684-7188-1_8,1,1
20171207.1727702684-7188-1_9,1,1
20171207.1727702684-7190-1_1,1,1
20171207.1727702684-7190-1_10,1,1
20171207.1727702684-7190-1_11,1,1
20171207.1727702684-7190-1_12,1,1
20171207.1727702684-7190-1_13,1,1
20171207.1727702684-7190-1_14,1,1
20171207.1727702684-7190-1_15,1,1
20171207.1727702684-7190-1_16,1,1
20171207.1727702684-7190-1_2,1,1
20171207.1727702684-7190-1_3,1,1
20171207.1727702684-7190-1_4,1,1
20171207.1727702684-7190-1_5,1,1
20171207.1727702684-7190-1_6,1,1
20171207.1727702684-7190-1_7,1,1
20171207.1727702684-7190-1_8,1,1
20171207.1727702684-7190-1_9,1,1
20171207.1727702684-7195-1_1,1,1
20171207.1727702684-7195-1_10,2,2
20171207.1727702684-7195-1_11,2,2
20171207.1727702684-7195-1_12,1,1
20171207.1727702684-7195-1_13,2,2
20171207.1727702684-7195-1_14,1,1
20171207.1727702684-7195-1_15,1,1
20171207.1727702684-7195-1_16,1,1
20171207.1727702684-7195-1_2,1,1
20171207.1727702684-7195-1_3,1,1
20171207.1727702684-7195-1_4,1,1
20171207.1727702684-7195-1_5,1,1
20171207.1727702684-7195-1_6,1,1
20171207.1727702684-7195-1_7,1,1
20171207.1727702684-7195-1_8,2,2
20171207.1727702684-7195-1_9,2,2
20171207.1727702684-7196-1_1,1,1
20171207.1727702684-7196-1_10,2,2
20171207.1727702684-7196-1_11,0,0
20171207.1727702684-7196-1_12,0,1
20171207.1727702684-7196-1_13,0,1
20171207.1727702684-7196-1_14,1,1
20171207.1727702684-7196-1_15,2,2
20171207.1727702684-7196-1_16,2,2
20171207.1727702684-7196-1_2,1,1
20171207.1727702684-7196-1_3,1,1
20171207.1727702684-7196-1_4,1,1
20171207.1727702684-7196-1_5,1,1
20171207.1727702684-7196-1_6,1,1
20171207.1727702684-7196-1_7,1,1
20171207.1727702684-7196-1_8,2,2
20171207.1727702684-7196-1_9,2,2
20171207.1727702684-7202-1_1,1,1
20171207.1727702684-7202-1_10,1,1
20171207.1727702684-7202-1_11,1,1
20171207.1727702684-7202-1_12,1,1
20171207.1727702684-7202-1_13,1,1
20171207.1727702684-7202-1_14,1,1
20171207.1727702684-7202-1_15,1,1
20171207.1727702684-7202-1_16,1,1
20171207.1727702684-7202-1_2,1,1
20171207.1727702684-7202-1_3,1,1
20171207.1727702684-7202-1_4,1,1
20171207.1727702684-7202-1_5,1,1
20171207.1727702684-7202-1_6,1,1
20171207.1727702684-7202-1_7,1,1
20171207.1727702684-7202-1_8,1,1
20171207.1727702684-7202-1_9,1,1
20171207.1727702684-7216-1_1,1,1
20171207.1727702684-7216-1_10,0,0
20171207.1727702684-7216-1_11,0,1
20171207.1727702684-7216-1_12,1,0
20171207.1727702684-7216-1_13,1,1
20171207.1727702684-7216-1_14,1,1
20171207.1727702684-7216-1_15,1,1
20171207.1727702684-7216-1_16,1,1
20171207.1727702684-7216-1_2,1,1
20171207.1727702684-7216-1_3,0,0
20171207.1727702684-7216-1_4,1,1
20171207.1727702684-7216-1_5,1,1
20171207.1727702684-7216-1_6,0,1
20171207.1727702684-7216-1_7,0,1
20171207.1727702684-7216-1_8,0,1
20171207.1727702684-7216-1_9,1,1
20171207.1727702684-7217-1_1,1,1
20171207.1727702684-7217-1_10,1,1
20171207.1727702684-7217-1_11,1,1
20171207.1727702684-7217-1_12,1,2
20171207.1727702684-7217-1_13,1,1
20171207.1727702684-7217-1_14,1,2
20171207.1727702684-7217-1_15,1,2
20171207.1727702684-7217-1_16,1,1
20171207.1727702684-7217-1_2,1,1
20171207.1727702684-7217-1_3,1,1
20171207.1727702684-7217-1_4,1,1
20171207.1727702684-7217-1_5,1,1
20171207.1727702684-7217-1_6,1,0
20171207.1727702684-7217-1_7,1,0
20171207.1727702684-7217-1_8,1,1
20171207.1727702684-7217-1_9,1,1
20171207.1727702684-7222-1_1,1,1
20171207.1727702684-7222-1_10,1,1
20171207.1727702684-7222-1_11,1,1
20171207.1727702684-7222-1_12,1,1
20171207.1727702684-7222-1_13,1,1
20171207.1727702684-7222-1_14,1,1
20171207.1727702684-7222-1_15,1,1
20171207.1727702684-7222-1_16,1,1
20171207.1727702684-7222-1_2,1,1
20171207.1727702684-7222-1_3,1,1
20171207.1727702684-7222-1_4,1,1
20171207.1727702684-7222-1_5,1,1
20171207.1727702684-7222-1_6,1,1
20171207.1727702684-7222-1_7,1,1
20171207.1727702684-7222-1_8,1,1
20171207.1727702684-7222-1_9,1,1
20171207.1727702684-7224-1_1,1,1
20171207.1727702684-7224-1_10,1,1
20171207.1727702684-7224-1_11,1,1
20171207.1727702684-7224-1_12,1,1
20171207.1727702684-7224-1_13,1,1
20171207.1727702684-7224-1_14,1,1
20171207.1727702684-7224-1_15,1,1
20171207.1727702684-7224-1_16,1,1
20171207.1727702684-7224-1_2,1,1
20171207.1727702684-7224-1_3,1,1
20171207.1727702684-7224-1_4,1,1
20171207.1727702684-7224-1_5,1,1
20171207.1727702684-7224-1_6,1,1
20171207.1727702684-7224-1_7,1,1
20171207.1727702684-7224-1_8,1,1
20171207.1727702684-7224-1_9,1,1
20171207.1727702684-7253-1_1,1,1
20171207.1727702684-7253-1_10,1,1
20171207.1727702684-7253-1_11,1,1
20171207.1727702684-7253-1_12,1,1
20171207.1727702684-7253-1_13,1,1
20171207.1727702684-7253-1_14,1,1
20171207.1727702684-7253-1_15,1,1
20171207.1727702684-7253-1_16,1,1
20171207.1727702684-7253-1_2,1,1
20171207.1727702684-7253-1_3,1,1
20171207.1727702684-7253-1_4,1,1
20171207.1727702684-7253-1_5,1,1
20171207.1727702684-7253-1_6,1,1
20171207.1727702684-7253-1_7,1,1
20171207.1727702684-7253-1_8,1,1
20171207.1727702684-7253-1_9,1,1
20171207.1727702684-7254-1_1,1,1
20171207.1727702684-7254-1_10,1,1
20171207.1727702684-7254-1_11,1,1
20171207.1727702684-7254-1_12,1,1
20171207.1727702684-7254-1_13,1,1
20171207.1727702684-7254-1_14,1,1
20171207.1727702684-7254-1_15,1,1
20171207.1727702684-7254-1_16,1,1
20171207.1727702684-7254-1_2,1,1
20171207.1727702684-7254-1_3,1,1
20171207.1727702684-7254-1_4,1,1
20171207.1727702684-7254-1_5,1,1
20171207.1727702684-7254-1_6,1,1
20171207.1727702684-7254-1_7,1,1
20171207.1727702684-7254-1_8,1,1
20171207.1727702684-7254-1_9,1,1
20171207.1727702684-7263-1_1,1,1
20171207.1727702684-7263-1_10,1,1
20171207.1727702684-7263-1_11,1,1
20171207.1727702684-7263-1_12,0,0
20171207.1727702684-7263-1_13,0,0
20171207.1727702684-7263-1_14,0,0
20171207.1727702684-7263-1_15,1,0
20171207.1727702684-7263-1_16,1,1
20171207.1727702684-7263-1_2,1,1
20171207.1727702684-7263-1_3,1,1
20171207.1727702684-7263-1_4,1,1
20171207.1727702684-7263-1_5,1,1
20171207.1727702684-7263-1_6,0,1
20171207.1727702684-7263-1_7,0,0
20171207.1727702684-7263-1_8,1,1
20171207.1727702684-7263-1_9,1,1
20171207.1727702684-7264-1_1,2,2
20171207.1727702684-7264-1_10,2,2
20171207.1727702684-7264-1_11,0,2
20171207.1727702684-7264-1_12,0,2
20171207.1727702684-7264-1_13,0,2
20171207.1727702684-7264-1_14,1,2
20171207.1727702684-7264-1_15,1,0
20171207.1727702684-7264-1_16,0,2
20171207.1727702684-7264-1_2,1,2
20171207.1727702684-7264-1_3,1,2
20171207.1727702684-7264-1_4,1,2
20171207.1727702684-7264-1_5,0,2
20171207.1727702684-7264-1_6,1,2
20171207.1727702684-7264-1_7,1,2
20171207.1727702684-7264-1_8,0,2
20171207.1727702684-7264-1_9,1,2
20171208.1727702684-7274-1_1,0,1
20171208.1727702684-7274-1_10,2,2
20171208.1727702684-7274-1_11,2,2
20171208.1727702684-7274-1_12,2,2
20171208.1727702684-7274-1_13,2,2
20171208.1727702684-7274-1_14,2,2
20171208.1727702684-7274-1_15,2,2
20171208.1727702684-7274-1_16,2,2
20171208.1727702684-7274-1_2,2,2
20171208.1727702684-7274-1_3,1,2
20171208.1727702684-7274-1_4,0,2
20171208.1727702684-7274-1_5,2,2
20171208.1727702684-7274-1_6,2,2
20171208.1727702684-7274-1_7,2,2
20171208.1727702684-7274-1_8,2,2
20171208.1727702684-7274-1_9,2,2
20171208.1727702684-7276-1_1,2,2
20171208.1727702684-7276-1_10,2,2
20171208.1727702684-7276-1_11,2,2
20171208.1727702684-7276-1_12,2,2
20171208.1727702684-7276-1_13,2,2
20171208.1727702684-7276-1_14,2,2
20171208.1727702684-7276-1_15,2,2
20171208.1727702684-7276-1_16,2,2
20171208.1727702684-7276-1_2,2,2
20171208.1727702684-7276-1_3,2,2
20171208.1727702684-7276-1_4,2,2
20171208.1727702684-7276-1_5,2,2
20171208.1727702684-7276-1_6,2,2
20171208.1727702684-7276-1_7,2,2
20171208.1727702684-7276-1_8,2,2
20171208.1727702684-7276-1_9,2,2
20171211.1727702684-7428-1_1,1,1
20171211.1727702684-7428-1_10,1,1
20171211.1727702684-7428-1_11,1,1
20171211.1727702684-7428-1_12,1,1
20171211.1727702684-7428-1_13,1,1
20171211.1727702684-7428-1_14,1,1
20171211.1727702684-7428-1_15,1,1
20171211.1727702684-7428-1_16,1,1
20171211.1727702684-7428-1_2,1,1
20171211.1727702684-7428-1_3,1,1
20171211.1727702684-7428-1_4,1,1
20171211.1727702684-7428-1_5,1,1
20171211.1727702684-7428-1_6,1,1
20171211.1727702684-7428-1_7,1,1
20171211.1727702684-7428-1_8,1,1
20171211.1727702684-7428-1_9,1,1
20171211.1727702684-7430-1_1,1,1
20171211.1727702684-7430-1_10,1,1
20171211.1727702684-7430-1_11,1,1
20171211.1727702684-7430-1_12,1,1
20171211.1727702684-7430-1_13,1,1
20171211.1727702684-7430-1_14,1,1
20171211.1727702684-7430-1_15,1,1
20171211.1727702684-7430-1_16,1,1
20171211.1727702684-7430-1_2,1,1
20171211.1727702684-7430-1_3,1,1
20171211.1727702684-7430-1_4,1,1
20171211.1727702684-7430-1_5,1,1
20171211.1727702684-7430-1_6,1,1
20171211.1727702684-7430-1_7,1,1
20171211.1727702684-7430-1_8,1,1
20171211.1727702684-7430-1_9,1,1
20171211.1727702684-7457-1_1,2,2
20171211.1727702684-7457-1_10,2,2
20171211.1727702684-7457-1_11,2,2
20171211.1727702684-7457-1_12,2,2
20171211.1727702684-7457-1_13,2,2
20171211.1727702684-7457-1_14,2,2
20171211.1727702684-7457-1_15,2,2
20171211.1727702684-7457-1_16,2,2
20171211.1727702684-7457-1_2,2,2
20171211.1727702684-7457-1_3,2,2
20171211.1727702684-7457-1_4,2,2
20171211.1727702684-7457-1_5,2,2
20171211.1727702684-7457-1_6,2,2
20171211.1727702684-7457-1_7,2,2
20171211.1727702684-7457-1_8,2,2
20171211.1727702684-7457-1_9,2,2
20171211.1727702684-7466-1_1,1,1
20171211.1727702684-7466-1_10,1,1
20171211.1727702684-7466-1_11,1,1
20171211.1727702684-7466-1_12,1,1
20171211.1727702684-7466-1_13,1,1
20171211.1727702684-7466-1_14,1,1
20171211.1727702684-7466-1_15,1,1
20171211.1727702684-7466-1_16,1,1
20171211.1727702684-7466-1_2,1,1
20171211.1727702684-7466-1_3,1,1
20171211.1727702684-7466-1_4,1,1
20171211.1727702684-7466-1_5,1,1
20171211.1727702684-7466-1_6,1,1
20171211.1727702684-7466-1_7,1,1
20171211.1727702684-7466-1_8,1,1
20171211.1727702684-7466-1_9,1,1
20171211.1727702684-7468-1_1,1,1
20171211.1727702684-7468-1_10,1,1
20171211.1727702684-7468-1_11,1,1
20171211.1727702684-7468-1_12,1,1
20171211.1727702684-7468-1_13,1,1
20171211.1727702684-7468-1_14,1,1
20171211.1727702684-7468-1_15,1,1
20171211.1727702684-7468-1_16,1,1
20171211.1727702684-7468-1_2,1,1
20171211.1727702684-7468-1_3,1,1
20171211.1727702684-7468-1_4,1,1
20171211.1727702684-7468-1_5,1,1
20171211.1727702684-7468-1_6,1,1
20171211.1727702684-7468-1_7,1,1
20171211.1727702684-7468-1_8,1,1
20171211.1727702684-7468-1_9,1,1
20171211.1727702684-7474-1_1,1,1
20171211.1727702684-7474-1_10,1,1
20171211.1727702684-7474-1_11,1,1
20171211.1727702684-7474-1_12,1,1
20171211.1727702684-7474-1_13,1,1
20171211.1727702684-7474-1_14,1,1
20171211.1727702684-7474-1_15,1,1
20171211.1727702684-7474-1_16,1,1
20171211.1727702684-7474-1_2,1,1
20171211.1727702684-7474-1_3,1,1
20171211.1727702684-7474-1_4,1,1
20171211.1727702684-7474-1_5,1,1
20171211.1727702684-7474-1_6,1,1
20171211.1727702684-7474-1_7,1,1
20171211.1727702684-7474-1_8,1,1
20171211.1727702684-7474-1_9,1,1
20171211.1727702684-7485-1_1,2,2
20171211.1727702684-7485-1_10,2,2
20171211.1727702684-7485-1_11,2,2
20171211.1727702684-7485-1_12,2,2
20171211.1727702684-7485-1_13,2,2
20171211.1727702684-7485-1_14,2,2
20171211.1727702684-7485-1_15,2,2
20171211.1727702684-7485-1_16,2,2
20171211.1727702684-7485-1_2,2,2
20171211.1727702684-7485-1_3,2,2
20171211.1727702684-7485-1_4,2,2
20171211.1727702684-7485-1_5,2,2
20171211.1727702684-7485-1_6,2,2
20171211.1727702684-7485-1_7,2,2
20171211.1727702684-7485-1_8,2,2
20171211.1727702684-7485-1_9,2,2
20171211.1727702684-7486-1_1,2,2
20171211.1727702684-7486-1_10,2,2
20171211.1727702684-7486-1_11,2,0
20171211.1727702684-7486-1_12,2,0
20171211.1727702684-7486-1_13,2,2
20171211.1727702684-7486-1_14,2,0
20171211.1727702684-7486-1_15,2,2
20171211.1727702684-7486-1_16,2,0
20171211.1727702684-7486-1_2,2,2
20171211.1727702684-7486-1_3,2,2
20171211.1727702684-7486-1_4,2,2
20171211.1727702684-7486-1_5,2,2
20171211.1727702684-7486-1_6,2,2
20171211.1727702684-7486-1_7,2,2
20171211.1727702684-7486-1_8,2,2
20171211.1727702684-7486-1_9,2,2
20171211.1727702684-7487-1_1,1,1
20171211.1727702684-7487-1_10,1,0
20171211.1727702684-7487-1_11,0,0
20171211.1727702684-7487-1_12,0,0
20171211.1727702684-7487-1_13,2,2
20171211.1727702684-7487-1_14,0,0
20171211.1727702684-7487-1_15,0,0
20171211.1727702684-7487-1_16,1,1
20171211.1727702684-7487-1_2,1,1
20171211.1727702684-7487-1_3,1,1
20171211.1727702684-7487-1_4,1,1
20171211.1727702684-7487-1_5,1,1
20171211.1727702684-7487-1_6,1,1
20171211.1727702684-7487-1_7,1,1
20171211.1727702684-7487-1_8,1,1
20171211.1727702684-7487-1_9,0,0
20171211.1727702684-7488-1_1,2,2
20171211.1727702684-7488-1_10,0,2
20171211.1727702684-7488-1_11,2,2
20171211.1727702684-7488-1_12,2,2
20171211.1727702684-7488-1_13,2,2
20171211.1727702684-7488-1_14,2,2
20171211.1727702684-7488-1_15,2,2
20171211.1727702684-7488-1_16,0,2
20171211.1727702684-7488-1_2,2,2
20171211.1727702684-7488-1_3,0,0
20171211.1727702684-7488-1_4,2,2
20171211.1727702684-7488-1_5,2,2
20171211.1727702684-7488-1_6,2,2
20171211.1727702684-7488-1_7,2,2
20171211.1727702684-7488-1_8,0,2
20171211.1727702684-7488-1_9,2,2
20171212.1727702684-7525-1_1,0,0
20171212.1727702684-7525-1_10,0,0
20171212.1727702684-7525-1_11,0,0
20171212.1727702684-7525-1_12,0,0
20171212.1727702684-7525-1_13,1,0
20171212.1727702684-7525-1_14,0,0
20171212.1727702684-7525-1_15,0,0
20171212.1727702684-7525-1_16,0,0
20171212.1727702684-7525-1_2,0,0
20171212.1727702684-7525-1_3,1,1
20171212.1727702684-7525-1_4,1,2
20171212.1727702684-7525-1_5,0,0
20171212.1727702684-7525-1_6,1,0
20171212.1727702684-7525-1_7,0,0
20171212.1727702684-7525-1_8,0,0
20171212.1727702684-7525-1_9,0,0
20171212.1727702684-7527-1_1,1,1
20171212.1727702684-7527-1_10,1,1
20171212.1727702684-7527-1_11,1,1
20171212.1727702684-7527-1_12,1,1
20171212.1727702684-7527-1_13,1,1
20171212.1727702684-7527-1_14,1,1
20171212.1727702684-7527-1_15,1,1
20171212.1727702684-7527-1_16,1,1
20171212.1727702684-7527-1_2,1,1
20171212.1727702684-7527-1_3,1,1
20171212.1727702684-7527-1_4,1,1
20171212.1727702684-7527-1_5,1,1
20171212.1727702684-7527-1_6,1,1
20171212.1727702684-7527-1_7,0,0
20171212.1727702684-7527-1_8,1,1
20171212.1727702684-7527-1_9,1,1
20171212.1727702684-7533-1_1,2,2
20171212.1727702684-7533-1_10,2,2
20171212.1727702684-7533-1_11,2,2
20171212.1727702684-7533-1_12,2,2
20171212.1727702684-7533-1_13,2,2
20171212.1727702684-7533-1_14,2,2
20171212.1727702684-7533-1_15,2,2
20171212.1727702684-7533-1_16,2,2
20171212.1727702684-7533-1_2,2,2
20171212.1727702684-7533-1_3,2,2
20171212.1727702684-7533-1_4,2,2
20171212.1727702684-7533-1_5,2,2
20171212.1727702684-7533-1_6,2,2
20171212.1727702684-7533-1_7,2,2
20171212.1727702684-7533-1_8,2,2
20171212.1727702684-7533-1_9,2,2
20171212.1727702684-7534-1_1,2,2
20171212.1727702684-7534-1_10,2,2
20171212.1727702684-7534-1_11,2,2
20171212.1727702684-7534-1_12,2,2
20171212.1727702684-7534-1_13,2,2
20171212.1727702684-7534-1_14,2,2
20171212.1727702684-7534-1_15,2,2
20171212.1727702684-7534-1_16,2,2
20171212.1727702684-7534-1_2,2,2
20171212.1727702684-7534-1_3,2,2
20171212.1727702684-7534-1_4,2,2
20171212.1727702684-7534-1_5,2,2
20171212.1727702684-7534-1_6,2,2
20171212.1727702684-7534-1_7,2,2
20171212.1727702684-7534-1_8,2,2
20171212.1727702684-7534-1_9,2,2
20171212.1727702684-7540-1_1,2,2
20171212.1727702684-7540-1_10,0,0
20171212.1727702684-7540-1_11,2,0
20171212.1727702684-7540-1_12,2,0
20171212.1727702684-7540-1_13,2,0
20171212.1727702684-7540-1_14,2,2
20171212.1727702684-7540-1_15,2,2
20171212.1727702684-7540-1_16,2,2
20171212.1727702684-7540-1_2,2,2
20171212.1727702684-7540-1_3,2,2
20171212.1727702684-7540-1_4,2,2
20171212.1727702684-7540-1_5,2,2
20171212.1727702684-7540-1_6,2,2
20171212.1727702684-7540-1_7,2,2
20171212.1727702684-7540-1_8,0,0
20171212.1727702684-7540-1_9,2,0
20171212.1727702684-7564-1_1,2,2
20171212.1727702684-7564-1_10,2,2
20171212.1727702684-7564-1_11,0,2
20171212.1727702684-7564-1_12,0,0
20171212.1727702684-7564-1_13,2,2
20171212.1727702684-7564-1_14,2,2
20171212.1727702684-7564-1_15,2,0
20171212.1727702684-7564-1_16,2,0
20171212.1727702684-7564-1_2,2,2
20171212.1727702684-7564-1_3,2,2
20171212.1727702684-7564-1_4,2,2
20171212.1727702684-7564-1_5,2,2
20171212.1727702684-7564-1_6,2,2
20171212.1727702684-7564-1_7,2,2
20171212.1727702684-7564-1_8,2,2
20171212.1727702684-7564-1_9,2,2
20171212.1727702684-7583-1_1,2,2
20171212.1727702684-7583-1_10,2,2
20171212.1727702684-7583-1_11,2,2
20171212.1727702684-7583-1_12,2,2
20171212.1727702684-7583-1_13,2,2
20171212.1727702684-7583-1_14,2,2
20171212.1727702684-7583-1_15,2,2
20171212.1727702684-7583-1_16,2,2
20171212.1727702684-7583-1_2,2,2
20171212.1727702684-7583-1_3,2,2
20171212.1727702684-7583-1_4,2,2
20171212.1727702684-7583-1_5,2,2
20171212.1727702684-7583-1_6,2,2
20171212.1727702684-7583-1_7,2,2
20171212.1727702684-7583-1_8,2,2
20171212.1727702684-7583-1_9,2,2
20171212.1727702684-7595-1_1,2,2
20171212.1727702684-7595-1_10,2,2
20171212.1727702684-7595-1_11,2,2
20171212.1727702684-7595-1_12,2,2
20171212.1727702684-7595-1_13,2,2
20171212.1727702684-7595-1_14,2,2
20171212.1727702684-7595-1_15,2,2
20171212.1727702684-7595-1_16,2,2
20171212.1727702684-7595-1_2,2,2
20171212.1727702684-7595-1_3,2,2
20171212.1727702684-7595-1_4,2,2
20171212.1727702684-7595-1_5,2,2
